time,app_memory,battery_power,last_update_trigger,light_sensor,active_notification_count,pressure_sensor,battery_temperature,screen_brightness,device['_locked,wifi_link_speed,interactive,doze_mode,battery_level,wifi_signal_strength,total_tx_gb,wifi_frequency,app_rx_gb,app_tx_gb,last_used_app,total_rx_gb,detected_activity,proximity_sensor,steps_sensor,headphones,volume_level_call,volume_level_music,volume_level_accessibility,music_active,wifi_connection,network_type,mobile_rx_gb,mobile_tx_gb,audio_mode,phone_state,volume_level_system,bluetooth_connection,bluetooth_state,battery_state,is_charging,charger_type,battery_health,ble_transmitter,do_not_disturb_sensor,screen_off_timeout,speakerphone,mobile_data,wifi_state,power_save,device_id
2023-01-28 18:00:00,0.01042857142857143,0,android.intent.action.TIME_TICK,12,2.0,0,21.11666666666667,1,off,433,on,off,92,-53,0.651,2637.3333333333335,0.0186,0.0081,com.android.launcher,1.698,unknown,2.5,11142,off,0,12,11,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 18:15:00,0.011,0,android.intent.action.TIME_TICK,12,2.0,0,18.9,1,off,433,on,off,92,-53,0.651,2637.3333333333335,0.0187,0.0081,com.android.launcher,1.702,unknown,2.5,11142,off,0,12,11,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 18:30:00,0.00975,0,android.intent.action.TIME_TICK,12,2.0,0,18.75,1,off,433,on,off,92,-53,0.651,2637.3333333333335,0.0187,0.0081,com.android.launcher,1.703,unknown,2.5,11142,off,0,12,11,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 18:45:00,0.012318181818181822,0,android.intent.action.TIME_TICK,151.0,2.0,0,23.392307692307693,78.18181818181819,off,433,on,off,90.5,-53,0.6525000000000001,2637.3333333333335,0.01885,0.0082,com.android.launcher,1.7174,unknown,2.5,11177.5,off,0,12,11,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 19:00:00,0.010411764705882353,0,android.intent.action.SCREEN_ON,150.1818181818182,2.0,0,24.75,97.0,off,433,on,off,89,-53,0.654,2637.3333333333335,0.019,0.0082,com.android.launcher,1.733666666666667,unknown,2.5,11197,off,0,12,11,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 19:15:00,0.009833333333333335,0,android.intent.action.SCREEN_OFF,116.0,2.0,0,26.825000000000003,1,off,433,on,off,88,-53,0.654,2637.3333333333335,0.0191,0.0082,com.android.launcher,1.7445,unknown,2.5,11197,off,0,12,11,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 19:30:00,0.009833333333333335,0,android.intent.action.SCREEN_OFF,116.0,2.0,0,26.825000000000003,1,off,433,on,off,88,-53,0.654,2637.3333333333335,0.0191,0.0082,com.android.launcher,1.7445,unknown,2.5,11197,off,0,12,11,on,<not connected>,cellular,0.001,0.0005,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 19:45:00,0.011800000000000003,0,SensorWorker,0,2.0,0,23.549999999999997,71.0,off,0,on,off,86.5,-1,0.6555,0,0.0193,0.0083,com.instagram.android,1.7855999999999999,unknown,2.5,11641.0,off,0,0,0,on,<not connected>,cellular,0.07333333333333333,0.011333333333333334,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 20:00:00,0.011103448275862071,0,android.intent.action.SCREEN_ON,9.166666666666666,2.0,0,26.660000000000004,74.14285714285714,off,0,on,off,84.0,-1,0.657,0,0.019599999999999996,0.00845,com.whatsapp,1.804,unknown,2.5,11811.666666666666,off,0,0,0,on,<not connected>,cellular,0.2796666666666667,0.03275,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 20:15:00,0.01,0,android.intent.action.TIME_TICK,14.5,2.0,0,30.669999999999998,101.0,off,0,on,off,81.5,-1,0.658,0,0.019950000000000002,0.0086,com.google.android.apps.maps,1.81175,unknown,2.5,11952.333333333334,off,0,12,11,on,<not connected>,cellular,0.30025,0.035,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 20:30:00,0.012000000000000002,0,android.intent.action.TIME_TICK,11.8,2.0,0,30.371428571428574,84.375,off,0,off,off,79.5,-1,0.659,0,0.0203,0.0087,com.duolingo,1.8195000000000001,in_vehicle,5,12111.1,off,0,12,11,on,<not connected>,cellular,0.305,0.035,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 20:45:00,0.01185714285714286,0,android.intent.action.SCREEN_ON,158.33333333333334,2.0,0,26.380000000000003,130.5,off,0,on,off,78,-1,0.659,0,0.0205,0.0087,com.duolingo,1.8195000000000001,walking,2.5,12431.0,off,0,12,11,on,<not connected>,cellular,0.306,0.035,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 21:00:00,0.012090909090909091,0,android.intent.action.SCREEN_ON,489.25,2.0,0,26.060000000000002,85.8,off,0,on,off,77,-1,0.659,0,0.02065,0.0088,com.duolingo,1.8195000000000001,in_vehicle,1.6666666666666667,12632.5,off,0,12,11,on,<not connected>,cellular,0.306,0.036,ringing,offhook,0,0.5,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 21:15:00,0.010444444444444444,0,android.intent.action.TIME_TICK,489.25,2.0,0,26.139999999999997,23.4,off,0,on,off,76,-1,0.659,0,0.02085,0.0089,com.duolingo,1.821,unknown,3.0,12800.0,off,0,12,11,on,<not connected>,cellular,0.306,0.036,ringing,offhook,0,0.5,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 21:30:00,0.010499999999999999,0,android.net.wifi.STATE_CHANGE,489.25,2.0,0,24.6,23.4,off,72,on,off,76,-1,0.659,2412,0.02085,0.0089,com.duolingo,1.821,unknown,3.0,13021,off,0,12,11,on,<not connected>,cellular,0.306,0.036,ringing,offhook,0,0.5,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 21:45:00,0.010199999999999999,0,android.intent.action.TIME_TICK,489.25,2.0,0,22.35,106,off,433,on,off,75,-1,0.66,5500,0.021,0.0089,com.duolingo,1.823,unknown,3.0,13077,off,0,12,11,on,<not connected>,cellular,0.058,0.002,ringing,offhook,0,0.5,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 22:00:00,0.012130434782608697,0,SensorWorker,16.2,2.0,0,23.391666666666666,71.88888888888889,on,433,off,off,73.5,-1,0.661,5500,0.021150000000000002,0.009,com.android.launcher,1.8379999999999999,unknown,0,13095.5,off,0,7,7,on,<not connected>,cellular,0.058,0.002,ringing,offhook,0,0.5,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 22:15:00,0.009600000000000001,0,SensorWorker,11.5,2.0,0,21.800000000000004,71.88888888888889,on,433,off,off,73.5,-1,0.662,5500,0.021150000000000002,0.009,com.android.launcher,1.847,unknown,0,13095.5,off,0,7,7,on,<not connected>,cellular,0.058,0.002,ringing,offhook,0,0.5,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 22:30:00,0.01,0,SensorWorker,11.5,2.0,0,19.933333333333334,71.88888888888889,on,433,off,off,72,-1,0.662,5500,0.0213,0.009,com.android.launcher,1.849,unknown,0,13095.5,off,0,7,7,on,<not connected>,cellular,0.058,0.002,ringing,offhook,0,0.5,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 22:45:00,0.018777777777777775,0,android.net.wifi.STATE_CHANGE,22.5,2.0,0,18.833333333333336,69.0,on,192.33333333333334,on,off,72,-36.5,0.663,3956.0,0.0214,0.0091,com.android.launcher,1.85,unknown,2.5,13129.25,off,0,7,7,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,0.5,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 23:00:00,0.0108,0,android.intent.action.TIME_TICK,19.857142857142858,2.0,0,20.466666666666665,89.5,off,100.8,on,off,71,-27.25,0.664,1978.0,0.02155,0.0092,com.android.launcher,1.8535,unknown,2.5,13129.25,off,0,7,7,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,0.5,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 23:15:00,0.010124999999999999,0,android.intent.action.TIME_TICK,40.30769230769231,2.0,0,23.84545454545455,82.375,on,100.8,off,off,69.5,-27.25,0.6655,1978.0,0.02175,0.0092,com.android.launcher,1.8662857142857143,unknown,2.5,13155,off,0,6.0,5.666666666666667,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,2,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 23:30:00,0.011944444444444445,0,android.intent.action.TIME_TICK,8.333333333333334,2.0,0,25.49,20.0,on,100.8,off,off,67.5,-27.25,0.667,1978.0,0.0219,0.0093,com.android.launcher,1.8835,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-28 23:45:00,0.011875,0,SensorWorker,8.333333333333334,2.0,0,22.366666666666664,1,on,100.8,on,off,67.5,-27.25,0.667,1978.0,0.022,0.0093,com.android.launcher,1.8895,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 00:00:00,0.013000000000000001,0,android.intent.action.TIME_TICK,8.333333333333334,2.0,0,20.35,1,on,100.8,on,off,67.5,-27.25,0.667,1978.0,0.0221,0.0093,com.android.launcher,1.8895,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 00:15:00,0.0115,0,SensorWorker,8.333333333333334,2.0,0,19.7,1,on,100.8,on,off,66,-27.25,0.667,1978.0,0.0221,0.0093,com.android.launcher,1.891,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 00:30:00,0.0115,0,SensorWorker,8.333333333333334,2.0,0,19.7,1,on,100.8,on,off,66,-27.25,0.667,1978.0,0.0221,0.0093,com.android.launcher,1.891,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 00:45:00,0.0115,0,SensorWorker,8.333333333333334,2.0,0,19.7,1,on,100.8,on,off,66,-27.25,0.667,1978.0,0.0221,0.0093,com.android.launcher,1.891,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 01:00:00,0.0115,0,SensorWorker,8.333333333333334,2.0,0,19.7,1,on,100.8,on,off,66,-27.25,0.667,1978.0,0.0221,0.0093,com.android.launcher,1.891,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 01:15:00,0.0115,0,SensorWorker,8.333333333333334,2.0,0,19.7,1,on,100.8,on,off,66,-27.25,0.667,1978.0,0.0221,0.0093,com.android.launcher,1.891,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 01:30:00,0.0115,0,SensorWorker,8.333333333333334,2.0,0,19.7,1,on,100.8,on,off,66,-27.25,0.667,1978.0,0.0221,0.0093,com.android.launcher,1.891,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 01:45:00,0.0115,0,SensorWorker,8.333333333333334,2.0,0,19.7,1,on,100.8,on,off,66,-27.25,0.667,1978.0,0.0221,0.0093,com.android.launcher,1.891,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 02:00:00,0.0115,0,SensorWorker,8.333333333333334,2.0,0,19.7,1,on,100.8,on,off,66,-27.25,0.667,1978.0,0.0221,0.0093,com.android.launcher,1.891,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 02:15:00,0.0115,0,SensorWorker,8.333333333333334,2.0,0,19.7,1,on,100.8,on,off,66,-27.25,0.667,1978.0,0.0221,0.0093,com.android.launcher,1.891,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 02:30:00,0.0115,0,SensorWorker,8.333333333333334,2.0,0,19.7,1,on,100.8,on,off,66,-27.25,0.667,1978.0,0.0221,0.0093,com.android.launcher,1.891,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 02:45:00,0.0115,0,SensorWorker,8.333333333333334,2.0,0,19.7,1,on,100.8,on,off,66,-27.25,0.667,1978.0,0.0221,0.0093,com.android.launcher,1.891,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 03:00:00,0.0115,0,SensorWorker,8.333333333333334,2.0,0,19.7,1,on,100.8,on,off,66,-27.25,0.667,1978.0,0.0221,0.0093,com.android.launcher,1.891,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 03:15:00,0.0115,0,SensorWorker,8.333333333333334,2.0,0,19.7,1,on,100.8,on,off,66,-27.25,0.667,1978.0,0.0221,0.0093,com.android.launcher,1.891,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 03:30:00,0.0115,0,SensorWorker,8.333333333333334,2.0,0,19.7,1,on,100.8,on,off,66,-27.25,0.667,1978.0,0.0221,0.0093,com.android.launcher,1.891,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 03:45:00,0.0115,0,SensorWorker,8.333333333333334,2.0,0,19.7,1,on,100.8,on,off,66,-27.25,0.667,1978.0,0.0221,0.0093,com.android.launcher,1.891,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 04:00:00,0.0115,0,SensorWorker,8.333333333333334,2.0,0,19.7,1,on,100.8,on,off,66,-27.25,0.667,1978.0,0.0221,0.0093,com.android.launcher,1.891,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 04:15:00,0.0115,0,SensorWorker,8.333333333333334,2.0,0,19.7,1,on,100.8,on,off,66,-27.25,0.667,1978.0,0.0221,0.0093,com.android.launcher,1.891,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 04:30:00,0.0115,0,SensorWorker,8.333333333333334,2.0,0,19.7,1,on,100.8,on,off,66,-27.25,0.667,1978.0,0.0221,0.0093,com.android.launcher,1.891,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 04:45:00,0.0115,0,SensorWorker,8.333333333333334,2.0,0,19.7,1,on,100.8,on,off,66,-27.25,0.667,1978.0,0.0221,0.0093,com.android.launcher,1.891,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 05:00:00,0.0115,0,SensorWorker,8.333333333333334,2.0,0,19.7,1,on,100.8,on,off,66,-27.25,0.667,1978.0,0.0221,0.0093,com.android.launcher,1.891,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 05:15:00,0.0115,0,SensorWorker,8.333333333333334,2.0,0,19.7,1,on,100.8,on,off,66,-27.25,0.667,1978.0,0.0221,0.0093,com.android.launcher,1.891,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 05:30:00,0.0115,0,SensorWorker,8.333333333333334,2.0,0,19.7,1,on,100.8,on,off,66,-27.25,0.667,1978.0,0.0221,0.0093,com.android.launcher,1.891,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 05:45:00,0.022375,0,SensorWorker,8.333333333333334,2.0,0,17.625,20.0,on,433,on,off,64,-61,0.8,1978.0,0.0222,0.0094,com.android.launcher,1.896,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 06:00:00,0.01,0,SensorWorker,8.333333333333334,2.0,0,18.333333333333332,20.0,on,433,on,off,63,-61,0.8,1978.0,0.0223,0.0094,com.android.launcher,1.896,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 06:15:00,0.012499999999999999,0,android.net.wifi.STATE_CHANGE,8.333333333333334,2.0,0,18.333333333333332,20.0,on,433,on,off,63,-61,0.8,1978.0,0.0223,0.0094,com.android.launcher,1.902,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 06:30:00,0.011333333333333334,0,SensorWorker,8.333333333333334,2.0,0,17.95,20.0,on,433,on,off,63,-61,0.8,1978.0,0.0223,0.0094,com.android.launcher,1.903,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 06:45:00,0.012714285714285711,0,android.net.wifi.STATE_CHANGE,8.333333333333334,2.0,0,17.95,20.0,on,433,on,off,62,-61,0.8,1978.0,0.0224,0.0094,com.android.launcher,1.904,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 07:00:00,0.014249999999999999,0,android.net.wifi.STATE_CHANGE,8.333333333333334,2.0,0,18.925,20.0,on,433,on,off,61,-61,0.8,1978.0,0.0224,0.0094,com.android.launcher,1.904,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 07:15:00,0.0105,0,android.intent.action.TIME_TICK,8.333333333333334,2.0,0,19.9,20.0,on,433,on,off,60,-61,0.8,1978.0,0.0225,0.0095,com.android.launcher,1.905,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 07:30:00,0.01075,0,SensorWorker,8.333333333333334,2.0,0,19.6,20.0,on,433,on,off,60,-61,0.8,1978.0,0.0225,0.0095,com.android.launcher,1.906,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 07:45:00,0.01125,0,SensorWorker,8.333333333333334,2.0,0,18.75,20.0,on,433,on,off,60,-61,0.8,1978.0,0.0225,0.0095,com.android.launcher,1.906,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 08:00:00,0.010333333333333333,0,SensorWorker,8.333333333333334,2.0,0,18.2,20.0,on,433,on,off,58,-61,0.933,1978.0,0.0226,0.0095,com.android.launcher,1.907,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 08:15:00,0.010499999999999999,0,android.intent.action.TIME_TICK,8.333333333333334,2.0,0,17.9,20.0,on,433,on,off,58,-61,0.933,1978.0,0.0226,0.0095,com.android.launcher,1.908,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 08:30:00,0.011999999999999999,0,SensorWorker,8.333333333333334,2.0,0,17.9,20.0,on,433,on,off,58,-61,0.933,1978.0,0.0226,0.0095,com.android.launcher,1.909,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 08:45:00,0.015428571428571429,0,SensorWorker,8.333333333333334,2.0,0,17.8,20.0,on,433,on,off,58,-61,0.933,1978.0,0.0227,0.0096,com.android.launcher,1.91,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 09:00:00,0.012,0,SensorWorker,8.333333333333334,2.0,0,17.8,20.0,on,433,on,off,58,-61,0.933,1978.0,0.0227,0.0096,com.android.launcher,1.91,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 09:15:00,0.01475,0,android.net.wifi.STATE_CHANGE,8.333333333333334,2.0,0,17.8,20.0,on,433,on,off,58,-61,0.933,1978.0,0.0228,0.0096,com.android.launcher,1.911,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 09:30:00,0.0175,0,android.net.wifi.STATE_CHANGE,8.333333333333334,2.0,0,17.7,20.0,on,433,on,off,57,-61,0.933,1978.0,0.0228,0.0096,com.android.launcher,1.911,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 09:45:00,0.013666666666666667,0,android.intent.action.TIME_TICK,8.333333333333334,2.0,0,17.7,20.0,on,433,on,off,57,-61,0.933,1978.0,0.0228,0.0096,com.android.launcher,1.912,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 10:00:00,0.013,0,SensorWorker,8.333333333333334,2.0,0,17.7,20.0,on,433,on,off,57,-61,0.934,1978.0,0.0229,0.0096,com.android.launcher,1.913,unknown,2.5,13155,off,0,10.5,10.0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 10:15:00,0.014333333333333335,0,SensorWorker,8.333333333333334,2.0,0,20.166666666666668,26.333333333333332,on,433,on,off,56,-61,0.935,1978.0,0.02325,0.0097,io.homeassistant.companion.android,1.9655999999999998,unknown,2.5,13155,off,0,0,0,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 10:30:00,0.01592,0,android.intent.action.SCREEN_OFF,323.85714285714283,2.0,0,22.840000000000003,98.0,on,433,off,off,54.5,-61,0.9365000000000001,1978.0,0.02355,0.0098,com.android.chrome,2.066666666666667,unknown,2.5,13201.333333333334,off,0,8,8,off,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 10:45:00,0.017117647058823533,0,android.intent.action.SCREEN_OFF,483.25,2.0,0,22.575000000000003,120.85714285714286,on,433,off,off,52,-44,0.938,1978.0,0.02375,0.0098,com.android.chrome,2.1214285714285714,unknown,2.5,13262,off,0,9,8,off,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
